s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
11.06913643,9.15314205,3.17852787,2.17313638,0.24351915,4.68475080,4.87262673
11.11881872,9.12474636,3.21929568,2.18555460,0.25655917,4.73628790,4.86400256
11.16847653,9.09584771,3.25967843,2.19601581,0.16471266,4.78716860,4.85606206
11.21811370,9.06663195,3.29980682,2.20465898,0.18359529,4.83741380,4.35859015
11.26771749,9.03707172,3.33964059,2.21594962,0.27166504,4.87697190,3.16689057
11.31729323,9.00699457,3.37905022,2.23034106,0.30882691,4.90211200,1.91117665
11.36685825,8.97632429,3.41798639,2.25025269,0.49472332,4.91580760,0.95457787
11.41640547,8.94472007,3.45614527,2.27723240,0.59341956,4.92144960,0.33921607
11.46601080,8.91196867,3.49340160,2.30934750,0.70235102,4.92267060,0.12339497
11.51559439,8.87795450,3.52947887,2.34948264,0.91540309,4.92394570,0.17115275
11.56521653,8.84230999,3.56400169,2.38854669,0.65984718,4.92613100,0.28920813
11.61482463,8.80556491,3.59732979,2.42718689,0.89877187,4.92979140,0.43475635
11.66437250,8.76741796,3.62894945,2.46451746,0.60702377,4.93491180,0.57020610
11.71390918,8.72834629,3.65940084,2.50084264,0.86118340,4.94129730,0.69290836
11.76334032,8.68809866,3.68809867,2.53985214,0.71716932,4.94887920,0.80423278
11.81263657,8.64697297,3.71527950,2.58575647,1.14926173,4.95748370,0.90029030
11.86166704,8.60460742,3.73996043,2.63158411,0.71701664,4.96697070,0.98635618
11.91046874,8.56160401,3.76303233,2.67928499,1.24645365,4.97726640,1.05697817
11.95879399,8.51771614,3.78326063,2.72113471,0.47355540,4.98812860,1.11987248
12.00706817,8.47342396,3.80245956,2.75044465,0.74375971,4.99963530,1.16851243
12.05511164,8.42868745,3.81997584,2.77603466,0.31733292,5.01141720,1.21212340
12.10324263,8.38360689,3.83683809,2.79269883,0.37535062,5.02373810,1.24959876
12.15141669,8.33818834,3.85289719,2.80921620,0.31013019,5.03620420,1.27841393
12.19968148,8.29244873,3.86830428,2.82583653,0.37900490,5.04903600,1.30720335
12.24796592,8.24641616,3.88287788,2.84439537,0.38969125,5.06200480,1.32608236
12.29627227,8.20009648,3.89658882,2.87039129,0.69015499,5.07514380,1.34763213
12.34433974,8.15357766,3.90869181,2.89648294,0.39183803,5.08846730,1.36157159
12.39242750,8.10681939,3.91992108,2.92427210,0.76921737,5.10181070,1.38044733
12.44019203,8.05999585,3.92935539,2.94794381,0.21592017,5.11543560,1.39925694
12.48813254,8.01290447,3.93833839,2.95390529,0.03336097,5.12907340,1.41992869
12.53638027,7.96549687,3.94730290,2.95824132,0.14605077,5.14303050,1.44952033
12.58480662,7.91785141,3.95596445,2.95335382,-0.34377753,5.15716690,1.47611894
12.63373782,7.86986245,3.96552069,2.95018744,0.21042297,5.17156270,1.51332726
12.68275951,7.82168863,3.97459863,2.95534772,0.00049296,5.18633720,1.54981730
12.73197730,7.77332188,3.98371170,2.96118296,0.23633390,5.20135160,1.59810618
12.78125607,7.72479229,3.99227182,2.97203188,0.20397397,5.21696750,1.65607791
12.83060504,7.67610979,4.00035487,2.98280477,0.23266809,5.23299970,1.71836908
12.88000632,7.62728595,4.00788610,2.99416618,0.22732396,5.24970800,1.79474720
12.92945448,7.57833418,4.01487493,3.00534242,0.22473987,5.26708880,1.87382688
12.97894405,7.52926666,4.02132451,3.01637355,0.22105206,5.28518300,1.96723339
13.02847617,7.48008926,4.02724178,3.02720312,0.21628865,5.30420760,2.06572590
13.07803613,7.43082359,4.03263474,3.03803451,0.22075466,5.32402120,2.17801588
13.12763619,7.38146196,4.03749211,3.04869110,0.20902674,5.34500830,2.30579429
13.17725892,7.33203001,4.04183932,3.06174945,0.31732686,5.36705080,2.43834667
13.22688838,7.28252903,4.04540806,3.07450224,0.19652945,5.39032750,2.58576315
13.27654376,7.23296972,4.04849530,3.09706557,0.71382813,5.41490840,2.73977572
13.32609507,7.18343620,4.04982329,3.11938627,0.18538891,5.44080750,2.90731648
13.37568872,7.13385024,4.05069675,-3.13909320,0.81422675,5.46822810,3.08425066
13.42508857,7.08446311,4.04957591,-3.11428400,0.18675132,5.49708990,3.27339986
13.47454006,7.03503681,4.04799762,-3.11163000,-0.07905607,5.52765310,3.47713125
13.52409370,6.98550261,4.04660990,-3.10985770,0.15029364,5.55986960,3.68674296
13.57369020,6.93593729,4.04485164,-3.11879564,-0.50914732,5.59383390,3.90753978
13.62342594,6.88620412,4.04434580,-3.12883460,0.10400180,5.62959790,4.13927187
13.67318155,6.83645436,4.04358236,-3.12957315,-0.13358514,5.66723030,4.38531230
13.72296036,6.78667744,4.04314948,-3.13022788,0.10722734,5.70685110,4.58144391
13.77273457,6.73690813,4.04245099,-3.12543429,0.08536564,5.74738230,4.64521712
13.82251477,6.68713624,4.04154092,-3.12056682,0.11021706,5.78754920,4.63562002
13.87228863,6.63737645,4.04035795,-3.11523620,0.10395644,5.82735970,4.62617026
13.92206530,6.58762063,4.03891743,-3.11023645,0.09694242,5.86682110,4.61654493
13.97183894,6.53787536,4.03723695,-3.10558061,0.09013610,5.90594060,4.60715909
14.02161029,6.48814043,4.03533340,-3.10135275,0.07974546,5.94472500,4.59748988
14.07138506,6.43841002,4.03323231,-3.09686703,0.10051089,5.98318110,4.58811977
14.12115478,6.38869579,4.03088271,-3.09270041,0.06690716,6.02131530,4.57873228
14.17092987,6.33898430,4.02836729,-3.08412633,0.27753677,6.05913380,4.56928262
14.22071825,6.28929905,4.02516445,-3.07495292,0.09102175,6.09664260,4.56016855
14.27051172,6.23962374,4.02173611,-3.05783970,0.59646409,6.13384770,4.55079522
14.32029428,6.19008299,4.01683532,-3.03897137,0.16141217,6.17075450,4.54167859
14.37007704,6.14058303,4.01153659,-3.02874683,0.24946319,6.20736860,4.53245424
14.41983771,6.09117460,4.00562631,-3.02069096,0.07422835,6.24369530,4.52340153
14.46958561,6.04180101,3.99953515,-3.03015926,-0.45447448,6.27973980,4.51424763
14.51937892,5.99225710,3.99455774,-3.04485070,-0.13600888,6.31550690,4.50520484
14.56917884,5.94267404,3.98991538,-3.05649515,-0.33167259,6.35100150,4.49612694
14.61897603,5.89302378,3.98609279,-3.06760117,-0.11438152,6.38622840,4.48711761
14.66876173,5.84336401,3.98255385,-3.06417938,0.25176235,6.42119200,4.47808199
14.71856812,5.79373191,3.97839089,-3.05582271,0.08391571,6.45589670,4.46908520
14.76836918,5.74412293,3.97402101,-3.04257938,0.44817983,6.49034690,4.46011293
14.81814085,5.69465303,3.96854858,-3.02717494,0.17061933,6.52454680,4.45113948
14.86789225,5.64525149,3.96265874,-3.02637095,-0.13829576,6.55850030,4.44220866
14.91766987,5.59578454,3.95710610,-3.03143435,-0.06522126,6.59221150,4.43326907
14.96744482,5.54630247,3.95171438,-3.04503278,-0.48097769,6.62568410,4.42438710
15.01723866,5.49668667,3.94750738,-3.06271100,-0.22922384,6.65892190,4.41548678
15.06703783,5.44702077,3.94386659,-3.07347836,-0.20326284,6.69192850,4.40666072
15.11682896,5.39732858,3.94072918,-3.08115884,-0.10524134,6.72470750,4.39780680
15.16660590,5.34763481,3.93785300,-3.08070191,0.12358550,6.75726230,4.38902229
