s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
20.96946028,-1.67681105,2.98883544,-2.47217085,0.16111481,4.23090000,93.15272724
21.06745204,-1.75317339,2.92742553,-2.45773296,0.13370414,6.86880000,-44.47268129
21.16570428,-1.82892435,2.86485320,-2.44594811,0.10630537,2.96030000,-59.92076247
21.26417214,-1.90418170,2.80135320,-2.43682579,0.07907569,2.88690000,73.81382711
21.36280977,-1.97907080,2.73715815,-2.43036394,0.05201759,8.00000000,207.22027481
21.46156981,-2.05372186,2.67249931,-2.42656224,0.02501691,8.00000000,0.00000000
21.56040312,-2.12826815,2.60760807,-2.42542743,-0.00203383,8.00000000,0.00000000
21.65925886,-2.20284440,2.54271708,-2.42696905,-0.02916459,8.00000000,0.00000000
21.75808529,-2.27758524,2.47806052,-2.43118821,-0.05625760,8.00000000,0.00000000
21.85683142,-2.35262322,2.41387253,-2.43806430,-0.08307263,8.00000000,0.00000000
21.95544904,-2.42808655,2.35038456,-2.44755060,-0.10939472,8.00000000,-144.56693050
22.05389447,-2.50409685,2.28782310,-2.45958215,-0.13513189,4.43890000,0.00000000
22.15212960,-2.58076766,2.22640870,-2.47408366,-0.16021147,8.00000000,-79.05888461
22.25012288,-2.65820324,2.16635527,-2.49096650,-0.18446105,2.49970000,-72.14778309
22.34785017,-2.73649710,2.10786856,-2.51011966,-0.20760112,2.35100000,-0.67937950
22.44529569,-2.81573060,2.05114397,-2.53140782,-0.22939398,2.44330000,2.74083145
22.54245258,-2.89597203,1.99636464,-2.55468111,-0.24973698,2.56930000,0.85145773
22.63932292,-2.97727650,1.94370111,-2.57978535,-0.26858169,2.50760000,-4.26693624
22.73591737,-3.05968625,1.89331144,-2.60656294,-0.28582763,2.24010000,-0.55151402
22.83225501,-3.14323122,1.84534084,-2.63484783,-0.30131200,2.46010000,21.17049038
22.92836315,-3.22792950,1.79992083,-2.66445620,-0.31473017,3.89620000,-15.92189121
23.02427668,-3.31378722,1.75716738,-2.69517698,-0.32572030,1.67540000,-21.80067611
23.12003680,-3.40079814,1.71717863,-2.72677187,-0.33398184,1.40210000,0.61896384
23.21568923,-3.48894343,1.68003301,-2.75898528,-0.33937505,1.75990000,53.52708459
23.31128223,-3.57819209,1.64578835,-2.79156012,-0.34195364,7.21880000,89.76326101
23.40686468,-3.66850230,1.61448229,-2.82424916,-0.34184105,4.13710000,-118.84281771
23.50248454,-3.75982298,1.58613282,-2.85681436,-0.33910643,1.72630000,-22.04942509
23.59818755,-3.85209529,1.56073821,-2.88902679,-0.33389725,1.69340000,19.69152174
23.69401573,-3.94525403,1.53827736,-2.92067716,-0.32652343,3.95350000,3.43166711
23.79000620,-4.03922928,1.51871150,-2.95158783,-0.31739838,1.85990000,-1.94918358
23.88619048,-4.13394832,1.50198676,-2.98161561,-0.30689826,3.75210000,-2.29114706
23.98259399,-4.22933715,1.48803647,-3.01064166,-0.29522694,1.74230000,-11.59395030
24.07923586,-4.32532146,1.47678202,-3.03855971,-0.28251153,2.46750000,54.85408443
24.17612875,-4.42182757,1.46813313,-3.06527585,-0.26894701,6.04470000,172.34475047
24.27327892,-4.51878325,1.46198890,-3.09071376,-0.25475913,8.00000000,80.39990727
24.37068619,-4.61611832,1.45823930,-3.11482117,-0.24026372,8.00000000,0.00000000
24.46834455,-4.71376559,1.45676769,-3.13757590,-0.22579501,8.00000000,-205.91434547
24.56624323,-4.81166187,1.45745384,3.12420127,-0.21161484,2.96650000,-94.07665440
24.66436818,-4.90974904,1.46017646,3.10411095,-0.19792710,1.78350000,-6.12233014
24.76270314,-5.00797451,1.46481542,3.08529302,-0.18485966,2.29210000,9.92347231
24.86123040,-5.10629122,1.47125342,3.06769025,-0.17251001,2.63580000,47.30931421
24.95993136,-5.20465728,1.47937727,3.05123263,-0.16102186,5.83210000,6.45922574
25.05878713,-5.30303575,1.48907980,3.03584048,-0.15042590,2.85460000,-46.06509335
25.15777925,-5.40139443,1.50026056,3.02143609,-0.14063080,2.63940000,47.19269731
25.25689021,-5.49970571,1.51282537,3.00794982,-0.13154496,6.39670000,-15.06572545
25.35610349,-5.59794605,1.52668579,2.99532083,-0.12306375,2.17230000,-23.96808875
25.45540369,-5.69609567,1.54175833,2.98349381,-0.11516543,4.20640000,46.51375466
25.55477677,-5.79413835,1.55796460,2.97241059,-0.10791510,4.36920000,-44.52127548
25.65421033,-5.89206110,1.57523214,2.96201001,-0.10129553,2.18060000,10.58197216
25.75369368,-5.98985386,1.59349448,2.95223632,-0.09520419,5.33450000,11.10820779
25.85321784,-6.08750928,1.61269027,2.94304913,-0.08942657,2.59500000,-31.54433771
25.95277537,-6.18502263,1.63276130,2.93443099,-0.08370902,2.91450000,37.87173090
26.05235983,-6.28239165,1.65365005,2.92638730,-0.07784169,5.18270000,-14.58617713
26.15196543,-6.37961643,1.67529763,2.91894571,-0.07158440,2.35390000,33.28688616
26.25158671,-6.47669965,1.69764145,2.91215759,-0.06469851,8.00000000,-9.42320468
26.35121824,-6.57364682,1.72061295,2.90609364,-0.05703288,2.11920000,-63.32151971
26.45085433,-6.67046631,1.74413603,2.90083797,-0.04846786,2.04590000,5.74847083
26.55048853,-6.76716925,1.76812594,2.89648166,-0.03898087,2.67910000,50.12145097
26.65011331,-6.86376915,1.79248892,2.89311267,-0.02865407,5.77370000,154.19899710
26.74971991,-6.96028152,1.81712305,2.89081354,-0.01750986,8.00000000,-28.37963759
26.84929837,-7.05672351,1.84191843,2.88966517,-0.00555215,5.06710000,-112.09489679
26.94883753,-7.15311373,1.86675731,2.88974891,0.00724067,3.59510000,-3.14303233
27.04832509,-7.24947184,1.89151388,2.89115254,0.02098647,4.89310000,108.35855624
27.14774768,-7.34581846,1.91605325,2.89396963,0.03569720,8.00000000,-7.98928823
27.24709123,-7.44217487,1.94023143,2.89828583,0.05121674,4.69460000,-119.66624889
27.34634172,-7.53856261,1.96389706,2.90416295,0.06723699,2.93780000,-18.40464869
27.44548630,-7.63500304,1.98689472,2.91162871,0.08339207,3.45170000,18.51842189
27.54451452,-7.73151679,2.00906866,2.92067642,0.09936342,4.00100000,-37.82028049
