s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
32.79714318,8.38243858,8.06328856,-3.03933408,0.02248426,7.42273990,0.0
32.89704038,8.28307474,8.05297944,-3.03697544,0.02475167,7.45091840,0.0
32.99690205,8.18377202,8.04242846,-3.03437299,0.02735230,7.47893460,0.0
33.09679397,8.08446842,8.03160296,-3.03151622,0.02986114,7.50679040,0.0
33.19665928,7.98522400,8.02048430,-3.02838843,0.03276391,7.53448780,0.0
33.29654657,7.88599466,8.00903842,-3.02496733,0.03574902,7.48738900,0.0
33.39641533,7.78682522,7.99724050,-3.02123194,0.03904481,7.43110420,0.0
33.49629807,7.68768866,7.98505424,-3.01715715,0.04255687,7.37622920,0.0
33.59616984,7.58861568,7.97244810,-3.01272356,0.04622148,7.32229520,0.0
33.69604696,7.48959664,7.95938404,-3.00790903,0.05019108,7.26920060,0.0
33.79592184,7.39064656,7.94582408,-3.00270745,0.05396844,7.21774660,0.0
33.89579886,7.29176888,7.93173066,-2.99712421,0.05783307,7.16810960,0.0
33.99567910,7.19297108,7.91706586,-2.99119787,0.06083154,7.12011190,0.0
34.09556916,7.09425450,7.90179952,-2.98494379,0.06439856,7.07363460,0.0
34.19545144,6.99564584,7.88589974,-2.97836899,0.06723708,7.02874830,0.0
34.29534879,6.89713134,7.86933554,-2.97147208,0.07086833,6.98553260,0.0
34.39522412,6.79875824,7.85207820,-2.96424023,0.07392149,6.94393860,0.0
34.49511532,6.70049964,7.83409214,-2.95668362,0.07740258,6.90388980,0.0
34.59498596,6.60240322,7.81535084,-2.94879696,0.08050828,6.86537660,0.0
34.69486941,6.50444810,7.79581886,-2.94059740,0.08369643,6.82830020,0.0
34.79473831,6.40667392,7.77547170,-2.93208189,0.08682045,6.79270060,0.0
34.89461204,6.30907512,7.75427650,-2.92326551,0.08973875,6.75838450,0.0
34.99447994,6.21167588,7.73220874,-2.91415230,0.09277079,6.72539080,0.0
35.09433705,6.11449576,7.70924208,-2.90475447,0.09543634,6.69356930,0.0
35.19420215,6.01753118,7.68534840,-2.89508196,0.09830434,6.66288830,0.0
35.29404463,5.92082772,7.66050970,-2.88514658,0.10067732,6.63328330,0.0
35.39390342,5.82436308,7.63469592,-2.87496151,0.10334950,6.60460570,0.0
35.49374107,5.72819032,7.60789376,-2.86453773,0.10543230,6.57692220,0.0
35.59358821,5.63229590,7.58007808,-2.85389041,0.10785351,6.54993160,0.0
35.69343125,5.53671050,7.55123256,-2.84302946,0.10971235,6.52376080,0.0
35.79326438,5.44145624,7.52134476,-2.83196871,0.11184867,6.49813570,0.0
35.89310808,5.34653162,7.49039188,-2.82071969,0.11351140,6.47309440,0.0
35.99293690,5.25197796,7.45837004,-2.80930084,0.11522768,6.44850810,0.0
36.09277557,5.15778962,7.42525936,-2.79772159,0.11675386,6.42425380,0.0
36.19260378,5.06400344,7.39105668,-2.78600259,0.11801616,6.40037240,0.0
36.29243172,4.97062696,7.35575156,-2.77415168,0.11940225,6.37655680,0.0
36.39226515,4.87767284,7.31933392,-2.76219197,0.12022132,6.35297640,0.0
36.49207776,4.78518174,7.28181122,-2.75012697,0.12147709,6.32930980,0.0
36.59191341,4.69313120,7.24316080,-2.73798785,0.12177649,6.30552510,0.0
36.69171216,4.60159110,7.20340904,-2.72577324,0.12291891,6.28165480,0.0
36.79154574,4.51051384,7.16252290,-2.71351452,0.12273703,6.25750210,0.0
36.89135374,4.41996754,7.12053476,-2.70122550,0.12345680,6.23300620,0.0
36.99118305,4.32992632,7.07742480,-2.68893155,0.12288132,6.20808130,0.0
37.09100114,4.24043072,7.03321858,-2.67665201,0.12313225,6.18247430,0.0
37.19082678,4.15147850,6.98791228,-2.66441099,0.12213347,6.15623940,0.0
37.29064437,4.06309236,6.94152864,-2.65224179,0.12167419,6.12893500,0.0
37.39046994,3.97526908,6.89407114,-2.64016868,0.12023256,6.10070240,0.0
37.49028364,3.88803204,6.84556882,-2.62823200,0.11890989,6.07096780,0.0
37.59011497,3.80136156,6.79602570,-2.61646261,0.11692263,6.03979940,0.0
37.68992295,3.71529532,6.74548624,-2.60490503,0.11460476,6.00669600,0.0
37.78976602,3.62978286,6.69394736,-2.59359735,0.11198954,5.97154520,0.0
37.88956785,3.54488696,6.64147744,-2.58258254,0.10863888,5.93388700,0.0
37.98942289,3.46052014,6.58806144,-2.57190400,0.10535965,5.89344880,0.0
38.08922013,3.37676830,6.53379250,-2.56158921,0.10124438,5.84979040,0.0
38.18906567,3.29352892,6.47865324,-2.55168167,0.09730518,5.80251980,0.0
38.28886607,3.21086644,6.42273336,-2.54218733,0.09288576,5.75123690,0.0
38.38869960,3.12869870,6.36603066,-2.53311543,0.08890776,5.69549750,0.0
38.48850760,3.04705830,6.30861566,-2.52444000,0.08489884,5.63506810,0.0
38.58833025,2.96589546,6.25050236,-2.51609961,0.08223070,5.56953960,0.0
38.68813659,2.88522552,6.19173446,-2.50796786,0.08069570,5.49908840,0.0
38.78795569,2.80502128,6.13231112,-2.49987057,0.08156945,5.42337470,0.0
38.88775519,2.72531914,6.07224858,-2.49159199,0.08430244,5.34365950,0.0
38.98757363,2.64611016,6.01150602,-2.48294179,0.08906150,5.25973820,0.0
39.08735854,2.56747064,5.95008246,-2.47373935,0.09532835,5.17326370,0.0
39.18716975,2.48939846,5.88789716,-2.46386043,0.10269990,5.08924240,0.0
39.28693064,2.41200668,5.82494680,-2.45317729,0.11138895,5.01043370,0.0
39.38672126,2.33529644,5.76112120,-2.44160046,0.12074032,4.94121480,0.0
39.48645000,2.25940762,5.69641642,-2.42902181,0.13141262,4.88050340,0.0
39.58619967,2.18435764,5.63070876,-2.41537654,0.14228508,4.82734580,0.0
39.68589192,2.11029016,5.56398130,-2.40057856,0.15449896,4.77865130,0.0
39.78558708,2.03725708,5.49611898,-2.38459684,0.16618104,4.73267090,0.0
39.88524200,1.96538708,5.42708416,-2.36741611,0.17856427,4.68856940,0.0
39.98489005,1.89476170,5.35678630,-2.34908081,0.18947716,4.64585380,0.0
40.08450775,1.82549704,5.28518956,-2.32970202,0.19954209,4.60451770,0.0
40.18411549,1.75767590,5.21223756,-2.30938921,0.20834017,4.56440520,0.0
40.28369784,1.69139990,5.13791302,-2.28827630,0.21565301,4.52545450,0.0
40.38326864,1.62674264,5.06219128,-2.26641744,0.22342515,4.48756700,0.0
40.48281700,1.56379982,4.98506750,-2.24388240,0.22929533,4.45066130,0.0
40.58235028,1.50264284,4.90653918,-2.22066328,0.23726222,4.41470090,0.0
40.68186552,1.44336784,4.82660322,-2.19679515,0.24242228,4.37961770,0.0
40.78135989,1.38605020,4.74527784,-2.17226768,0.25061607,4.34542080,0.0
40.88083074,1.33079088,4.66256836,-2.14707907,0.25580866,4.31208020,0.0
40.98028402,1.27766306,4.57849464,-2.12124439,0.26375996,4.27962790,0.0
41.07970169,1.22677656,4.49308716,-2.09472373,0.26967464,4.24809700,0.0
41.17911025,1.17820230,4.40635422,-2.06754732,0.27716272,4.21751930,0.0
41.27847690,1.13205490,4.31835338,-2.03966073,0.28400949,4.18801130,0.0
41.37783634,1.08841218,4.22909190,-2.01109451,0.29108186,4.15958320,0.0
41.47715352,1.04738594,4.13864440,-1.98179334,0.29887542,4.13243040,0.0
41.57645414,1.00906844,4.04703446,-1.95177207,0.30581585,4.10658190,0.0
41.67571915,0.97356250,3.95433672,-1.92100132,0.31415671,4.08226010,0.0
41.77494148,0.94097762,3.86061748,-1.88947167,0.32127850,4.05956640,0.0
41.87414493,0.91140184,3.76592536,-1.85718183,0.32981614,4.03869630,0.0
41.97328765,0.88495494,3.67037516,-1.82414509,0.33643465,4.01981580,0.0
42.07242006,0.86171164,3.57400616,-1.79038748,0.34475861,4.00317030,0.0
42.17149506,0.84178560,3.47695562,-1.75592423,0.35077417,3.98939360,0.0
42.27055120,0.82524670,3.37928994,-1.72081336,0.35816107,3.97742120,0.0
42.36957141,0.81218676,3.28113476,-1.68507472,0.36362582,3.96787740,0.0
42.46856167,0.80267126,3.18260290,-1.64880132,0.36916379,3.95995760,0.0
42.56753272,0.79676302,3.08380836,-1.61203311,0.37384805,3.95347650,0.0
42.66647303,0.79451374,2.98489362,-1.57488721,0.37690749,3.94831740,0.0
42.76540291,0.79595370,2.88597422,-1.53742402,0.38043481,3.94349610,0.0
42.86431774,0.80111388,2.78719408,-1.49978652,0.38053131,3.93955170,0.0
42.96321681,0.80998614,2.68869378,-1.46204754,0.38245144,3.93560330,0.0
43.06213990,0.82258058,2.59057570,-1.42431635,0.38047068,3.93245510,0.0
43.16105377,0.83885666,2.49301012,-1.38672360,0.37943796,3.92962350,0.0
43.25999943,0.85878942,2.39609300,-1.34935777,0.37587864,3.92798300,0.0
43.35895591,0.88231504,2.29997364,-1.31235172,0.37195020,3.92773500,0.0
43.45793776,0.90936936,2.20476088,-1.27578104,0.36688917,3.92890700,0.0
43.55696055,0.93987628,2.11055450,-1.23978733,0.36017236,3.93236260,0.0
43.65599138,0.97372604,2.01748840,-1.20442735,0.35369822,3.93737800,0.0
43.75509002,1.01084086,1.92560244,-1.16986753,0.34400342,3.94539260,0.0
43.85418544,1.05106472,1.83503786,-1.13615635,0.33604034,3.95566120,0.0
43.95336668,1.09432038,1.74578616,-1.10347093,0.32332491,3.96893350,0.0
44.05254826,1.14041570,1.65796698,-1.07187958,0.31343028,3.98513450,0.0
44.15181211,1.18926000,1.57155202,-1.04154197,0.29796327,4.00448420,0.0
44.25110754,1.24065530,1.48659258,-1.01256149,0.28566194,4.02747860,0.0
44.35046257,1.29447254,1.40307536,-0.98504341,0.26830136,4.05408120,0.0
44.44986378,1.35052334,1.32098450,-0.95910611,0.25354176,4.08524670,0.0
44.54931904,1.40865720,1.24028876,-0.93467975,0.23767429,4.12100990,0.0
44.64882137,1.46871102,1.16095244,-0.91170247,0.22419791,4.16215000,0.0
44.74835659,1.53054036,1.08294992,-0.88999729,0.21190515,4.20906480,0.0
44.84793547,1.59402928,1.00623544,-0.86953841,0.19905971,4.26222530,0.0
44.94752881,1.65903584,0.93078360,-0.85016281,0.18998214,4.31968410,0.0
